country,latitude,longitude,networkDomain,date,users,newUsers,sessions,bounceRate,sessionDuration,YearMonth
United Kingdom,51.5112,-0.1198,nhs.uk,2013-07-31,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-08,1,0,1,0,92,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-15,1,1,1,100,0,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-19,1,0,1,0,369,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-22,4,3,4,100,0,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-23,1,1,1,0,31,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-27,5,4,5,20,1846,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-08-28,2,1,2,0,139,201308
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-03,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-04,1,1,2,50,10,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-05,4,2,5,40,2328,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-06,2,0,2,50,20,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-09,1,0,2,0,862,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-10,3,2,3,0,1054,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-12,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-13,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-16,1,1,1,0,486,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-17,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-18,2,1,2,0,600,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-19,3,2,3,33.33333333333333,17,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-20,2,2,2,0,101,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-23,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-24,2,2,2,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-26,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-09-27,3,3,3,33.33333333333333,2746,201309
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-01,1,1,1,0,574,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-02,1,0,1,0,38,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-03,3,3,3,33.33333333333333,261,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-04,1,1,1,0,246,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-05,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-06,2,2,2,50,0,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-07,3,3,4,50,1198,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-10-08,3,2,3,100,0,201310
United Kingdom,51.5112,-0.1198,nhs.uk,2013-12-18,1,1,1,100,0,201312
United Kingdom,51.5112,-0.1198,nhs.uk,2013-12-19,1,1,1,0,9,201312
United Kingdom,51.5112,-0.1198,nhs.uk,2013-12-20,2,1,2,0,21,201312
United Kingdom,51.5112,-0.1198,nhs.uk,2013-12-24,1,1,1,0,1038,201312
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-02,2,2,2,50,54,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-07,1,0,1,0,27,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-08,1,1,1,100,0,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-23,1,1,1,0,252,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-24,1,0,1,100,0,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-27,1,1,1,0,31,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-01-31,1,0,1,100,0,201401
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-04,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-06,5,3,8,25,607,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-07,4,1,4,25,20,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-10,4,2,4,75,27,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-11,5,2,5,40,24,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-02-19,1,1,1,0,16,201402
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-11,64,61,64,39.0625,3558,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-12,24,22,25,56.00000000000001,525,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-13,11,9,13,23.076923076923077,1728,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-14,9,8,9,66.66666666666666,525,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-16,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-17,4,4,4,75,49,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-18,3,3,3,33.33333333333333,99,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-19,2,1,2,0,152,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-22,1,1,1,0,9,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-23,1,1,1,0,41,201403
United Kingdom,51.5112,-0.1198,nhs.uk,2014-03-24,3,2,3,0,168,201403
United Kingdom,51.5112,-0.1198,Other,2014-01-03,1,1,1,0,14,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-15,1,1,1,0,95,201401
United Kingdom,51.5112,-0.1198,Other,2014-02-17,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2013-08-28,1,1,1,0,198,201308
United Kingdom,51.5112,-0.1198,Other,2013-10-07,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-11,1,0,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-31,1,1,1,0,252,201310
United Kingdom,51.5112,-0.1198,Other,2013-11-11,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-12,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-14,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2014-02-05,1,1,1,0,83,201402
United Kingdom,51.5112,-0.1198,Other,2014-01-13,1,1,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2013-11-06,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-11,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-12-06,1,1,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-11,1,1,1,0,147,201312
United Kingdom,51.5112,-0.1198,Other,2013-10-24,1,0,1,0,122,201310
United Kingdom,51.5112,-0.1198,Other,2014-02-14,1,1,1,0,21,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-21,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2013-09-24,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-07-25,2,2,2,0,158,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-07,1,1,1,0,232,201308
United Kingdom,51.5112,-0.1198,Other,2013-10-08,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-10,1,1,1,0,95,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-30,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-11-13,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-20,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2014-01-21,1,1,1,0,22,201401
United Kingdom,51.5112,-0.1198,Other,2014-02-05,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2013-07-05,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-26,1,1,2,0,1e3,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-31,1,1,2,50,340,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-31,1,1,1,100,0,201308
United Kingdom,51.5112,-0.1198,Other,2013-09-01,1,1,1,0,76,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-03,1,0,1,0,60,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-10,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-10-10,1,1,1,0,1627,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-26,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2014-03-16,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-01-24,1,1,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2013-07-05,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-09,1,0,1,0,34,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-10,1,0,2,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-12,1,0,3,33.33333333333333,2184,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-14,1,0,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-16,4,2,5,40,2814,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-17,1,0,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-18,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-19,1,1,1,0,219,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-23,1,0,1,0,150,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-26,1,0,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-31,1,1,1,0,71,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-08,1,1,1,0,35,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-14,2,0,3,66.66666666666666,174,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-19,1,0,1,0,391,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-28,2,1,2,50,51,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-31,2,1,2,50,115,201308
United Kingdom,51.5112,-0.1198,Other,2013-09-02,1,0,1,0,76,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-05,1,0,1,0,180,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-06,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-09,1,1,1,0,87,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-11,2,2,2,0,849,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-18,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-19,1,0,1,0,154,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-20,1,0,2,0,53,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-21,1,0,3,66.66666666666666,796,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-22,1,0,4,50,2460,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-23,1,0,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-24,2,1,4,25,841,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-26,2,1,3,33.33333333333333,26,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-27,3,1,5,20,69,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-28,1,0,1,0,280,201309
United Kingdom,51.5112,-0.1198,Other,2013-10-01,1,0,1,0,1024,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-02,1,0,1,0,452,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-04,2,0,2,50,12,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-05,1,0,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-08,2,2,2,50,136,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-10,9,7,11,36.36363636363637,3294,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-11,1,0,1,0,151,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-12,1,0,1,0,779,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-14,2,1,2,50,23,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-15,1,1,1,0,48,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-17,1,0,3,33.33333333333333,4228,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-20,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-22,1,0,1,0,333,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-23,1,0,2,0,64,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-30,2,1,2,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-31,1,1,1,0,916,201310
United Kingdom,51.5112,-0.1198,Other,2013-11-04,2,0,2,0,583,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-05,2,0,3,33.33333333333333,283,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-06,2,0,4,50,722,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-11,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-15,1,0,3,66.66666666666666,1432,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-16,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-20,1,1,1,0,157,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-21,2,0,3,0,419,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-26,1,1,2,50,41,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-27,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-12-04,1,1,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-06,1,1,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-09,1,1,2,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-11,3,2,3,0,2121,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-16,2,0,3,66.66666666666666,1,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-18,2,0,2,0,28,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-19,1,0,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2014-01-02,1,0,1,0,11,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-06,2,2,2,0,120,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-10,1,0,3,33.33333333333333,3025,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-14,2,0,3,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-17,1,1,1,0,4,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-20,1,0,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-22,2,0,2,0,10,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-28,1,1,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-29,2,1,2,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-02-01,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-02,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-03,1,0,2,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-04,1,0,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-05,3,1,3,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-06,2,1,2,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-10,1,1,1,0,3,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-13,1,0,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-17,1,0,1,0,2,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-24,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-28,1,0,1,0,1985,201402
United Kingdom,51.5112,-0.1198,Other,2014-03-01,1,0,1,0,7,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-04,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-05,2,1,2,50,526,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-07,1,0,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-11,1,0,1,0,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-13,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-16,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-19,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-25,2,0,2,50,1768,201403
United Kingdom,51.5112,-0.1198,Other,2013-12-11,1,1,1,0,871,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-24,1,1,1,0,153,201312
United Kingdom,51.5112,-0.1198,Other,2014-01-06,1,1,1,0,1328,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-13,1,1,1,0,42,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-15,1,0,1,0,310,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-17,1,0,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-20,1,1,1,0,33,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-22,1,0,1,0,188,201401
United Kingdom,51.5112,-0.1198,Other,2014-02-13,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-18,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-02-20,1,0,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2014-03-13,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-20,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-03-25,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2013-07-16,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-23,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-26,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-29,1,1,1,100,0,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-02,1,1,1,100,0,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-13,1,1,1,0,375,201308
United Kingdom,51.5112,-0.1198,Other,2013-09-27,1,1,1,0,293,201309
United Kingdom,51.5112,-0.1198,Other,2013-10-24,1,0,1,0,245,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-30,1,1,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-31,1,0,1,0,7,201310
United Kingdom,51.5112,-0.1198,Other,2013-12-03,1,1,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-11,1,1,1,0,68,201312
United Kingdom,51.5112,-0.1198,Other,2013-07-05,1,1,1,0,36,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-11,1,0,1,0,103,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-15,1,0,2,0,7,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-16,2,1,2,50,642,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-23,2,0,4,50,1093,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-29,1,0,1,0,15,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-12,1,0,1,100,0,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-16,1,0,2,0,1253,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-20,1,0,1,0,1376,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-29,1,0,1,100,0,201308
United Kingdom,51.5112,-0.1198,Other,2013-09-11,1,0,1,0,1652,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-26,1,0,2,50,13,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-27,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-30,1,0,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-10-02,2,1,3,33.33333333333333,558,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-04,2,1,3,0,2842,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-07,1,0,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-10,1,1,1,0,1757,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-18,2,0,2,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-21,1,0,2,0,1156,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-23,1,0,1,0,9,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-25,1,0,2,50,8,201310
United Kingdom,51.5112,-0.1198,Other,2013-11-04,1,0,1,0,3,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-08,1,0,1,0,7,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-13,1,0,2,0,857,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-19,1,0,2,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-20,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-24,1,0,1,0,87,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-25,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-28,1,0,1,0,5,201311
United Kingdom,51.5112,-0.1198,Other,2013-12-03,1,0,2,0,11,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-11,1,0,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2014-01-13,1,0,2,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-17,1,0,1,0,83,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-24,1,0,2,0,109,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-28,1,0,1,0,3,201401
United Kingdom,51.5112,-0.1198,Other,2013-07-10,1,0,1,0,2743,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-15,1,0,2,0,190,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-17,1,0,1,0,324,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-19,1,0,1,0,63,201307
United Kingdom,51.5112,-0.1198,Other,2013-07-22,2,0,2,50,1,201307
United Kingdom,51.5112,-0.1198,Other,2013-08-19,1,0,1,0,314,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-20,3,1,6,33.33333333333333,1332,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-27,1,0,3,0,3901,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-28,1,0,1,0,4,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-29,1,0,1,0,786,201308
United Kingdom,51.5112,-0.1198,Other,2013-08-30,1,0,2,50,431,201308
United Kingdom,51.5112,-0.1198,Other,2013-09-04,2,0,3,0,417,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-05,1,0,1,0,20,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-09,1,0,3,0,1471,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-13,1,0,2,0,171,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-17,1,0,1,0,1044,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-18,1,0,2,0,160,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-20,1,0,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-24,1,1,1,0,6,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-25,1,1,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-26,1,0,1,100,0,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-27,2,1,3,66.66666666666666,4,201309
United Kingdom,51.5112,-0.1198,Other,2013-09-30,2,1,2,0,998,201309
United Kingdom,51.5112,-0.1198,Other,2013-10-01,1,0,1,0,295,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-02,3,1,4,0,729,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-04,3,0,5,20,1881,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-08,2,0,3,0,1144,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-09,3,2,6,16.666666666666664,1933,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-10,1,0,2,0,490,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-11,1,0,1,0,3,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-14,1,0,1,0,3372,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-15,1,0,2,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-16,2,0,3,33.33333333333333,619,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-20,2,0,2,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-10-22,1,0,1,100,0,201310
United Kingdom,51.5112,-0.1198,Other,2013-11-05,1,0,1,0,904,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-06,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-12,1,0,3,0,1817,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-13,2,0,3,33.33333333333333,612,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-19,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-20,1,0,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-21,2,0,2,50,4,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-22,2,1,3,33.33333333333333,2593,201311
United Kingdom,51.5112,-0.1198,Other,2013-11-24,1,1,1,100,0,201311
United Kingdom,51.5112,-0.1198,Other,2013-12-05,1,0,1,0,631,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-09,1,0,1,100,0,201312
United Kingdom,51.5112,-0.1198,Other,2013-12-11,1,0,1,0,305,201312
United Kingdom,51.5112,-0.1198,Other,2014-01-23,1,1,1,100,0,201401
United Kingdom,51.5112,-0.1198,Other,2014-01-31,2,0,2,50,2191,201401
United Kingdom,51.5112,-0.1198,Other,2014-03-20,1,1,1,100,0,201403
United Kingdom,51.5112,-0.1198,Other,2014-02-27,1,1,1,100,0,201402
United Kingdom,51.5112,-0.1198,Other,2013-09-23,1,1,1,0,18,201309
United Kingdom,51.5171,-0.1461,Other,2013-06-26,1,1,1,0,56,201306
United Kingdom,51.5171,-0.1461,nhs.uk,2013-05-16,1,1,1,0,314,201305
United Kingdom,51.5171,-0.1461,nhs.uk,2013-06-24,1,1,1,0,1978,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-11,1,1,1,100,0,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-07,1,1,1,0,44,201306
United Kingdom,51.5171,-0.1461,Other,2013-05-23,1,0,2,0,3245,201305
United Kingdom,51.5171,-0.1461,Other,2013-05-30,1,0,2,0,458,201305
United Kingdom,51.5171,-0.1461,Other,2013-06-06,3,3,4,50,136,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-07,2,0,2,100,0,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-11,1,0,1,100,0,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-26,1,0,1,100,0,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-18,1,0,3,0,593,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-20,1,0,1,0,141,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-24,1,1,2,50,3223,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-25,1,1,1,100,0,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-26,1,0,1,0,518,201306
United Kingdom,51.5171,-0.1461,Other,2013-05-24,1,0,3,66.66666666666666,2960,201305
United Kingdom,51.5171,-0.1461,Other,2013-06-06,1,0,1,0,197,201306
United Kingdom,51.5171,-0.1461,Other,2013-06-10,1,1,1,100,0,201306
